"title","hit","url","content"
"후방주의) 레이스+스타킹",874,"https://www.clien.net/service/board/park/16678124?od=T31&po=5&category=0&groupCd","남자라네요"
"아들이랑 같이 보려고 확률책을 먼저 보는데요....",1458,"https://www.clien.net/service/board/park/16678121?od=T31&po=5&category=0&groupCd","경우의 수부터 머리가 띵해지네요.   분명히 예전에 많이 봤던 거 같은데요;;;      과연 이런 내용이 가득한 걸 금주 내에 마칠 수 있을지ㅠㅠ      (풀이는 아래에...)               ===================================================================================   1000원 4개 500원 1개 100원 3개   또는   500원 9개 100원 3개로 생각해서 물건 값을 생각하면 된답니다;;;      그래서 (4+1)(1+1)(3+1) - 1   또는 (9+1)(3+1) - 1 로 하면 (1을 빼는 이유는 0원은 물건을 살 수 없으니;;;)      39 가지라고 하네요..."
"NC에서 발표한 NFT게임은 한국출시가 불가능할텐데요.",1280,"https://www.clien.net/service/board/park/16678120?od=T31&po=5&category=0&groupCd","NC보다 먼저 NFT적용한 미르4가 법적인 문제 때문에 한국에서는 NFT 적용 못하고 있는걸로 아는데      NC에서 NFT 적용한 게임이 나온다 해도 국내 유저 비중이 높은 NC게임 특성상 한국에서 매출 뽑는게 힘들지 않을까요?      물론 국내 심의나 규제를 글로벌 판으로 우회하는 경우(미르4도 이런 방법을 씁니다.)가 많은데 은근슬쩍 출시하고      매출이 (상대적으로 ) 낮은 편인 미르4와 달리 관심도가 높고 매출이 높은 &nbsp;리니지 시리즈같은 게임이 이렇게 법적인 규제를      우회한다면 정부도 바보가 아니니 대처를 취할겁니다.&nbsp;      바다이야기 트라우마 때문에 [게임내 확율적으로 얻는 재화를 게임사에서 현금화]에 대해서 강경한 한국법을 개정하지      않고서는 서비스가 불가능한 문제를 어떻게 해결할 생각인지 궁금하네요.               미르4 국내 이용자, 해외 서버로 몰려간 이유는   http://www.sisajournal-e.com/news/articleView.html?idxno=237015"
"올해 여름에 입주한 신축아파트인데 폰이 안터집니다ㅠㅠㅠ",2072,"https://www.clien.net/service/board/park/16678119?od=T31&po=5&category=0&groupCd","여름에 입주하고, 이제 4-5개월 지났는데도 아직도 집에서 폰이 잘안터집니다.      주방--거실은 터지는데,   거실--안방,다른방에선 불통.....      통화는 물론이거니와 데이터랑 문자도 마찬가지.   그래서 집에서 통화할 땐 카카오 보이스톡으로 하네요ㅠㅠㅠ      더 심각한건 상대방이 전화를 걸었을 때, 부재중통화 조차도 안뜨고&nbsp;   전화 온 그 자체도 모릅니다.      물론 주방가서는 터지긴 하지만, 진짜 만약에 긴급한 일 생겼을 땐 119도 통화 안된다면   아찔하기도 합니다. 실제로 사례가 있기도 하네요ㅠ      https://www.chosun.com/site/data/html_dir/2019/08/09/2019080902188.html?utm_source=naver&amp;utm_medium=original&amp;utm_campaign=news      이런건 그냥 입주민 동의없이 바로 설치 되었으면 하는데,   반대하는 사람들의 심리가 궁금할 정도입니다......"
"되게 하찮은거 보여드릴게요.jpg",399,"https://www.clien.net/service/board/park/16678117?od=T31&po=5&category=0&groupCd","음식이 순식간에 나타나는&nbsp;마술이었습니다."
"부스트샷맞고 한시간 지났습니다 ㅎㅎ",1052,"https://www.clien.net/service/board/park/16678116?od=T31&po=5&category=0&groupCd","얀센러인데, 모더나맞고 한시간 지났습니다.      아직까진 별 부작용 없는데... 계속 없었으면 좋겠습니다 ㅋㅋ"
"날 추워지자마자 보일러가 고장이 났네요.",708,"https://www.clien.net/service/board/park/16678115?od=T31&po=5&category=0&groupCd","1989축 적벽돌 빌라입니다.      어제 날이 추워지길래 보일러를 팍팍 틀었는데 새벽에 엄청추운겁니다. ㅜㅜ      새벽 4시에... 보일러를 보니 한번도 보지못한 빨간불이 점멸하네요.      보일러실을 열어 보일러 명을 확인하니 2005년 린나이보일럽니다. 처음 건물짓고 16년 후 교체한거네요.      급히 PDF 메뉴얼을 찾아보니 물을 다 빼고 필터를 청소한 후 다시 보충하라고 합니다.      시키는대로 하니 오오 켜집니다.   그런데?      보일러 물빠짐 밸브에서 물이 계속 샙니다 3초당 1방울정도 ㅜㅜ.      보일러는 동작을 하니..일단 바가지 받쳐놓고 하룻밤 지내고 아침에 AS센타 문의를 하니..      관련 고장이 무엇인지 인지는 되는데 해당부품이 이제 없다네요... 16년 쓰셨으면 교체하시는게 연료비적으로봐도 이득이라고;;      신기하게 1989년 설치 2005년 교체..2021년 교체.. 이렇게 가게 되네요;;         일단 아내에게 아래 그림을 그려서 주고 물빠짐 밸브 밑에 걸어놓으라고 했습니다.          며칠에 한번씩 교체하면서 그냥 쓸 수 있음 최대한 버텨볼까도 하네요.."
"티모시살라메 나오는웨스앤더슨 감독 신작 개봉하네요.",914,"https://www.clien.net/service/board/park/16678112?od=T31&po=5&category=0&groupCd","모르고 봐도 그분 작이란 걸 눈치 채겠네요. ㅎㅎ   기대됩니다&nbsp;"
"아이 코로나 백신 경과글에 이재명 음주 댓글 다셔서 씁니다.",2070,"https://www.clien.net/service/board/park/16678111?od=T31&po=5&category=0&groupCd","이재명 경선 승리 이후에 정치글 안쓰려고 했는데,   굳이 아이 코로나 백신 경과 정보글에 댓글 다셔서 씁니다.      이재명 음주운전 분석      적발시기 : 2004년 5월 1일 오전 1시 21분   적발시기 연령 : 41세   적발 당시 직업 : 변호사   적발장소 : 경기도 성남시 분당구 수내동 중앙공원 앞   음주운전 거리 : 자택 ~ 적발장소   혈중알콜농도 : 0.158%      보통 음주 사망사고가 0.1% 이상이면 많이 발생합니다.   한강 사망 대학생이 0.154% 였습니다.   0.158%면 행동제어가 안되는 인사불성상태라고 보면 됩니다.      이에 대한 이재명 변명은 젊은 시절 실수라던가 옳은 일을 하려다가 실수한 것이라고 하네요."
"오징어게임이 다시 1위군요",477,"https://www.clien.net/service/board/park/16678110?od=T31&po=5&category=0&groupCd","오늘자 순위를 보니 오징어게임이 1위 입니다.   언제까지 갈지 정말 궁금해 집니다.      마이네임과 갯마을차차차는 슬슬 단물이 빠져가는 것 같고   연모는 월,화 방영 후 다시 10위권 진입 입니다.      다음주 지옥이 나오면 1,2위가 한국 컨텐츠가 될 것 같습니다."
"스페이스 x 크루 3 우주정거장으로 갑니다~ live youtube",278,"https://www.clien.net/service/board/park/16678109?od=T31&po=5&category=0&groupCd","이젠 뭐 늘 성공해서 또 성공하리라 생각하지만....   요런거 좋아하는 분은 봐도 봐도 재밌죠.... :)   5분정도 남았습니다~"
"문재인 대통령의 메시지, 26회 농업인의 날을 맞았습니다.",648,"https://www.clien.net/service/board/park/16678108?od=T31&po=5&category=0&groupCd","26회 농업인의 날을 맞았습니다."
"KT 영등포구와 구로구에 장애가 있는 듯 하네요",2810,"https://www.clien.net/service/board/park/16678107?od=T31&po=5&category=0&groupCd","회사 네트워크에 문제가 생겨 확인을 해보니 KT 장애가 있었다고 합니다      지금은 정상화된 거 같긴 한데... 요즘 KT 정말 이상하네요"
"윤석열 '반듯이' 일부러 쓴 말이었군요.",235,"https://www.clien.net/service/board/park/16678106?od=T31&po=5&category=0&groupCd","정리해 보면,   1. 전두환 발언으로 광주 시민에 상처 줌   2. 이후 개 사과 사진으로 또 상처 줌   3. 광주시민에게 직접 사과하겠다고 찾아와서 저딴 유치한 말장난 시전      광주 시민들을 아주 조롱, 우롱하는군요."
"부스터샷 모더나 맞고 대기중입니다",1288,"https://www.clien.net/service/board/park/16678104?od=T31&po=5&category=0&groupCd","6월에 얀센맞고         지금 모더나 부스터샷 맞고      15분 대기중입니다       제발 아무탈없이 지나갔으면 좋겠네요"
"부동산을 잡았으면 정부 지지율이 높았을까요?",389,"https://www.clien.net/service/board/park/16678103?od=T31&po=5&category=0&groupCd","전 아니라고 생각합니다.   어제 이동형이 그러더군요...참여 정부 때는 신문은 오른쪽이어도 그나마 방송이 균형을 잡아줬는데,지금은 90:10 이상으로 저쪽으로 기울어져 있다고..유시민 작가 말대로 사회 전반의 기득권 카르텔은 모두 그대로인데&nbsp;   대통령 한명만 바뀐거자나요..   대장동 보세요 단군 이래 최대 환수라고 칭찬해도 모자랄 판에검&amp;언&amp;포탈이 1달만 쪼물딱하니 국민 70%가 이재명 책임이라고 하고 있지 않나요?      코로나19 펜데믹이라는 미증유의 사태를 잘 대처했지만   되려 지금 방역은 국민의 희생 탓이고 정부의 무능력 프레임이 점점 확산되고 있습니다.국민의 생명을 지킨 숭고한 업적은 어디로 가고계속 조이니 답답해서 자영업자 분노가 하늘을 찌른답니다. &nbsp;&nbsp;&nbsp;   부동산이 아니더라도 동산이든 반동산이든 정부 지지율 깎아 먹는 마타도어는&nbsp;   다른 형태로 민심에 파고들었으리라 봅니다.결국 대선때 문통 지지율 40% 내외가 우리가 가진 밑천이고..저쪽은 훨씬 유리한 구도와 바람을 타고 득세하고 있습니다.결과론이지만.. 결국 이리 될 것이 아니었나.. 생각해봅니다.&nbsp; &nbsp;      제 주위 지인들도 그렇고 여기도 그렇고 부동산 정책이 어쩌고 대출 중단이 어쩌고   무슨 박사 마냥 정부 무능 어쩌고 정책이 문제고 하시는데..부동산에 대해 그렇게 잘 아시나요??      심하게 기울어진 운동장에서 홀로 상처입으며 싸우는 이재명 후보 보면서   마음이 너무 아프고 가끔은 분노가 치밀어 오르는데&nbsp;      그 부동산 만큼은 뭐 그리... 참.. 여기까지만 쓰겠습니다.&nbsp;"
"겨울철 몸보신으로 쌍화탕 주문!",1447,"https://www.clien.net/service/board/park/16678102?od=T31&po=5&category=0&groupCd","쌍화차가 아닌 쌍화탕...따끈하게 해서 먹으면 좀 나아지더라구요      으슬으슬해지는게 싫어서 50개....주문했습니다      5박스가 방금 배송와서 하나 까 먹었는데            음 그래 이맛이지~                     그나저나 한 병에 거진 1000원하던데 인터넷에선 400원 좀 안 되네요 ㅎㄷㄷㄷ"
"루머) 존 프로서: 아이폰14-USB-C 탑재 X",1953,"https://www.clien.net/service/board/park/16678101?od=T31&po=5&category=0&groupCd","&nbsp;   코리안 소스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ   익숙한 닉네임입니다 ㅋㅋㅋㅋㅋ         추가) 존 프로서는 USB-C 는 없고, 라이트닝에서 바로 포트리스로 간다고 하네요…!"
"어제 퇴근길 모습(PS5팔러 가는 부부의 모습)",1113,"https://www.clien.net/service/board/park/16678098?od=T31&po=5&category=0&groupCd","퇴근길에 와이프가 빵좀 사다달라 해서 파바에서 사가지고 집앞 사거리에 멈춰서 기다리는데      거기가 아파트 단지들이 있어서 기다리면서 쳐다보니   저 멀리서 아저씨는 PS5 박스를 들고 아줌마는 게임 한개랑 패드를 들고   제 쪽으로 걸어 옵니다.      아저씨의 표정은 거의 먹던 떡볶이 빼앗긴 초등학생 같은 표정으로 천천히 터벅터벅 걸어오고   아줌마는 짧고 칼같은 목소리로 ....빨리 안와! 라고 소리 지릅니다.      아 당근에 팔리러 가는구나........뭘 잘못했길래.......      하면서 게임에 관심 없는 제가 참 다행이구나 했습니다.      자꾸 아저씨의 표정이 생각납니다..........ㅠㅠ"
"스탠바이미 결제할까요? 말까요? ㅋ",759,"https://www.clien.net/service/board/park/16678097?od=T31&po=6&category=0&groupCd","11번가 예약구매 한건데 다시 갈등중 입니다       카드정보 오류로 오늘안에 재 결제 하면 되긴한데..          안방 침대 옆에 거치하고 직캠 용 쓸까 했는데..          기분도 꿀꿀한데 ㄱ 아니다. 사고 나면 ...       디자인 이 넘 끌리긴 합니다 ㅋ"
"현대카드 아멕스 센추리온 3종 나왔네요.",2847,"https://www.clien.net/service/board/park/16678096?od=T31&po=6&category=0&groupCd","https://www.hyundaicard.com/cpc/cr/CPCCR0621_11.hc?cardflag=X&amp;AMX00&amp;agentCode=L303000000000      연회비가 플래티넘, 골드, 그린 순으로 100/30/10인데 플래티넘은 그렇다해도 그린이 저 정도 받는건 좀 이해하기 어렵습니다.      플래티넘 카드 실적제외는 나름 관대하나 적립제외 항목은 대부분 안되네요. MR적립도 그닥인것 같고 지금 쓰고있는 삼성 신아플도 안좋다고 느끼지만 이건 더 별로입니다. 연회비 회수할만한것도 없죠.    삼성 구아플 가지고 계신분은 아직도 갱신 해주니 끝날 때까지 계속 홀드하시는게 좋아보입니다."
"와 ~ 씨티은행 .... 7억원 받고, 직원 10명중 7명이 짐쌌다",1347,"https://www.clien.net/service/board/park/16678095?od=T31&po=6&category=0&groupCd","원본보기[사진 = 매경&nbsp;DB]한국씨티은행에서 2500여 명의 직원이 희망퇴직을 신청했다. 이는 전체 희망퇴직 대상자의 70%에 달하는 수치다. 특별퇴직금으로 최대 7억원 등 '파격적인 조건'이 영향을 미친 것으로 보인다.      https://n.news.naver.com/article/009/0004877358      ""7억 받고, 직원 10명중 7명 짐쌌다""…파격 특별퇴직금에 씨티은행 희망퇴직 폭주      .   .         옜날에 은행 취업했다면.... 대단하다고 부러움을 사던 시절 있었는데      요즘 은행 창구 거의 문 닫는 것 같더군요"
"[황출새] 박주선 '광주 간 윤석열, 그 이상 사과를 어떻게 하나?'",520,"https://www.clien.net/service/board/park/16678094?od=T31&po=6&category=0&groupCd","http://naver.me/GYAgkqzr      박주선, 이런 놈이 한때 민중당의 중진으로 광주 국회의원하면서 광주를 말하고, 김대중 대통령을 말합니다.      아직도 이런 놈이 민주당에 있겠죠?      빠른 시간안에 이런 놈들 적출해야합니다.      제가 모르는 180명 중 수박, 똥파리들이 있을겁니다.   좀 알려주세요.      당장 제가 생각나는건 초선 5적과 김종민, 박광온이 있고 대외적으로는 주진우가 있네요.      이재명 선거캠프 유심히 지켜보고 담 선거때 저 혼자만이라도 낙선운동 하겠습니다."
"직구품.. 동서울 터미널에서 안 움직이네요",218,"https://www.clien.net/service/board/park/16678093?od=T31&po=6&category=0&groupCd","어제 통관 돼서 나왔는데 터미날에서 안 움직이네요..      …&nbsp;내일은 받았으면 좋겠는데   꼭 기다리면 안 오네요 ㄷㄷㄷㄷ"
"얀센 + 잔여백신(모더나) 맞으러 갑니다.",1623,"https://www.clien.net/service/board/park/16678092?od=T31&po=6&category=0&groupCd","6월에 잔여백신으로 얀센 맞은 50대 입니다.&nbsp;      이번에 추가접종 제일 빠른날로 예약했다가 다른 일정과 겹쳐서 취소후 재예약했더니.. 11월 말로 예약됨....      백신 남는것도 아깝고.. &nbsp;잔여백신 맞으려고 했더니 예약시스템에서는 신청 불가라 나오네요..   오늘 병원 두곳 전화했더니 한곳에서는 APP으로 신청하라고 하고.. (방법을 모르는듯..)   한곳은 오후에 그냥 오라네요.. 예약 안되는거 알고 병원에서 처리해 주겠다고 합니다.&nbsp;      잔여 (얀센) + 잔여 (모더나)로 가네요..&nbsp;   인생이 잔여 인생입니다.........ㅎㅎㅎ"
"여초 집단 속에서 서식하던 사람 입니다만 일부 여성들의 소개팅 인식은",1779,"https://www.clien.net/service/board/park/16678091?od=T31&po=6&category=0&groupCd","사례 1.   아~ 뭔가 좋은데 가서 맛있는거 먹고 싶은데 돈은 없고.. &nbsp;소개팅 같은거 안들어오나?      사례 2.   정 안내키면 그냥 맛있는거라도 얻어먹고 온다는 생각으로 갔다 와~      둘 다 회사와 학교에서 실제로 들은 말 입니다.      어떤 분들에겐 인연을 찾는 중요한 자리이지만      어떤 분들에겐 그저 공짜로 비싼 밥 얻어 먹기 위한 자리 입니다.         이 글은 여험도 갈라치기도 아니고 일부의 일반화 의도의 글도 아닙니다.      남성 분들은 소개팅이라는 시스템에 대해 조금은 신중하게 접근하셔야 한다는      의도 입니다.      물론 아직도 내가 돈 내도 좋으니 그렇게라도 여자랑 식사 한끼 하고 싶다는      남자분들이 세상엔 아직도 많습니다..      그리고 그런 분들이 계시는 한 저런 여자분들도 사라지지 않겠죠      여러분의 돈과 시간, 그리고 멘탈을 소중히 여기셔야 합니다.         결론"
"이제 네이버, 다음의 뉴스에 언론사가 표시됩니다.",1230,"https://www.clien.net/service/board/park/16678090?od=T31&po=6&category=0&groupCd","포털 (네이버, 다음)의 뉴스에 기자들의 제보 횟수를 표시해 주는 불량뉴스백신이 업데이트 되었습니다.      과거 ""제보 15"" 처럼 15라는 숫자가 해당 기사를 쓴 기자가 15번 제보되었다는 것을 알리기 위해 숫자 앞에 제보라는 글자를 항상 붙였습니다.      그런데 이제 사용자분들이 숫자의 의미는 충분히 아실 것 같아, ""제보""라는 글자 대신에 언론사명 (예를 들어 조선 15) 처럼 언론사 명을 노출하는 것으로 바꾸었습니다.                이제 포털에서 뉴스 클릭 하시기 전에 항상 기사를 제공하는 언론사와 해당 기자의 평판을 아실 수 있게 되었습니다.      ==============================      PS1. 주위 분들이 포털의 기사들을 좀더 비판적으로 읽으실 수 있게, 주위 분들에게 불량뉴스백신 공유 부탁 드립니다.      PS2. 불량뉴스백신은 스마트폰과 PC의 다양한 브라우져에서 사용 가능합니다.   설치 관련해서는 https://info.webmemoshare.com/how-to-install &nbsp;참고하세요."
"쿠팡플레이, '콜드플레이' 단독 온라인 콘서트 연다",837,"https://www.clien.net/service/board/park/16678089?od=T31&po=6&category=0&groupCd","쿠팡플레이는 연말을 맞이해 쿠팡 와우 멤버십 가입 고객들을 위해 영국 록밴드 ‘콜드플레이(Coldplay)’의 단독 온라인 콘서트를 연다고 11일 밝혔다.      ‘쿠팡플레이 콘서트: 콜드플레이’는 쿠팡플레이가 기획 및 주최하는 첫 번째 뮤직 콘서트로 내달 4일 밤 11시 30분부터 쿠팡플레이를 통해 생중계된다.      글로벌 팬을 보유한 콜드플레이가 지난 2017년 내한 공연 이후 오랜만에 국내 팬들만을 위해 서는 무대인 만큼 많은 관심이 모아지고 있다.      콜드플레이는 세계적으로 대중과 평단의 확고한 지지를 받고 있는 밴드로 ‘비바 라 비다’(Viva la Vida), ‘마이 유니버스’(My Universe), ‘스피드 오브 사운드’(Speed of Sound), ‘옐로우’(Yellow), ‘더 사이언티스트’(The Scientist) 등 수많은 글로벌 히트곡을 보유하고 있다.      국내 팬들 사이에서 콜드플레이는 섬세한 감성이 돋보이는 서정적인 멜로디와 몽환적이면서 따뜻한 가사로 많은 사랑을 받아왔다.      쿠팡플레이는 콘서트를 기념하기 위한 특별 이벤트로 팬들과 콜드플레이 간의 온라인 팬미팅도 준비 중이다. 팬미팅 참가자를 선정하기 위한 사전 응모 이벤트는 쿠팡플레이 앱과 웹 사이트, SNS를 통해 별도 안내된다.         https://m.hankooki.com/m_dh_view.php?WM=dh&amp;FILE_NO=ZGgyMDIxMTExMTEwNDAwNzE0Nzk1MC5odG0=&amp;ref=m.search.daum.net&amp;s_ref=dm         뜬금포로!"
"비수면 위 내시경 검사받고 왔습니다 ㄷㄷㄷㄷ",4057,"https://www.clien.net/service/board/park/16678088?od=T31&po=6&category=0&groupCd","비수면 내시경 검사가 이번이 처음도 아니었지만, 그래도 익숙해지지 않는 그런 불편함이 있는 검사입니다 ㅠㅠ   탈의실에서 옷을 갈아입고 나가려는데, 그 끈을 어떻게 묶어야 하는지 잘 모르겠더라구요. 보통은 허리에 두르고 앞쪽에서 묶으면   문제 없었는데 이상하게 이번에는 어떻게 해도 풀어지길래 어차피 벗을 것도 아니고 해서 그냥 대충 묶고 나갔습니다.      차례를 기다리며 앉아있는데, 지나가던 간호사가 저를 힐끔 보고 갑니다. 그러다가 가던 길을 멈추고 갑자기 제 앞으로 오더니&nbsp;   제 옷고름을 거칠게 풀어 헤치고는 다시 묶어주는겁니다?! 너무 순식간에 벌어진 일이라 감사인사도 못하고 멍~하고 있었네요.&nbsp;   그 분이 보기에 무척 불편했거나, 아님 '어쩜 성인이 저렇게 못 묶고 나오냐' 싶었겠지만 제 아내도 이렇게 한 적이 없었거늘...   비수면 내시경 검사 처음했을 때 보다 더 충격적인 경험을 하고 왔습니다.&nbsp;      ※ 그 분은 연세가 꽤 있는 노련한 간호사였습니다 :)"
"(블박) 급커브 사고.gif",2020,"https://www.clien.net/service/board/park/16678086?od=T31&po=6&category=0&groupCd","GIF          왜 저렇게....yo...?"
"철쭉 미치는건 첨 봅니다.jpg",340,"https://www.clien.net/service/board/park/16678085?od=T31&po=6&category=0&groupCd","한겨울에 잠깐 따뜻해지면 그 새를 못 참고 미쳐서 꽃 피우는 개나리는 종종 봤지만, 철쭉이 미쳐서 지금 꽃 피우는건 첨 봅니다. ㅎㅎ"
"' I will erect five months mind correctly'",446,"https://www.clien.net/service/board/park/16678084?od=T31&po=6&category=0&groupCd","세워!! ㅎㄷ"
"이번달 ps5 예판 안하려나 보네요",169,"https://www.clien.net/service/board/park/16678083?od=T31&po=6&category=0&groupCd","10월 놓치고 11월 기다리고 있는데 왜 대체 예구 일정도 안나옵니까 ㅠ      플스 형님들 저는 12월 크리스마스..ps5와 함께 하고 싶다구요"
